
# Curve 0 of 1, 299 points
# Curve title: "'fes_340.dat' u 1:($2+6.2298)"
# x y type
 0.249739  37.4434 
 0.253273  37.4429 
 0.256806  37.4393 
 0.26034  37.425 
 0.263873  37.3835 
 0.267407  37.2783 
 0.270941  37.029 
 0.274474  36.4543 
 0.278008  35.1746 
 0.281541  32.6391 
 0.285075  28.6051 
 0.288609  23.387 
 0.292142  17.408 
 0.295676  10.9795 
 0.299209  4.39117 
 0.302743 -1.97149 
 0.306277 -7.6708 
 0.30981 -12.3929 
 0.313344 -16.1044 
 0.316877 -19.0572 
 0.320411 -21.6573 
 0.323944 -24.2626 
 0.327478 -27.0552 
 0.331012 -30.0232 
 0.334545 -33.0182 
 0.338079 -35.8094 
 0.341612 -38.1767 
 0.345146 -40.0523 
 0.34868 -41.5038 
 0.352213 -42.5979 
 0.355747 -43.2624 
 0.35928 -43.3781 
 0.362814 -42.9297 
 0.366348 -41.9447 
 0.369881 -40.3597 
 0.373415 -38.1355 
 0.376948 -35.3776 
 0.380482 -32.3391 
 0.384016 -29.3028 
 0.387549 -26.4586 
 0.391083 -23.9449 
 0.394616 -21.9222 
 0.39815 -20.5117 
 0.401684 -19.7133 
 0.405217 -19.4739 
 0.408751 -19.7451 
 0.412284 -20.4216 
 0.415818 -21.3092 
 0.419352 -22.2017 
 0.422885 -23.0018 
 0.426419 -23.76 
 0.429952 -24.5737 
 0.433486 -25.4909 
 0.437019 -26.4993 
 0.440553 -27.533 
 0.444087 -28.5077 
 0.44762 -29.3519 
 0.451154 -30.0815 
 0.454687 -30.7654 
 0.458221 -31.4613 
 0.461755 -32.1398 
 0.465288 -32.7331 
 0.468822 -33.2164 
 0.472355 -33.6167 
 0.475889 -33.9786 
 0.479423 -34.3509 
 0.482956 -34.7329 
 0.48649 -35.0753 
 0.490023 -35.2962 
 0.493557 -35.3568 
 0.497091 -35.3221 
 0.500624 -35.315 
 0.504158 -35.4455 
 0.507691 -35.6631 
 0.511225 -35.7748 
 0.514759 -35.6786 
 0.518292 -35.5089 
 0.521826 -35.4583 
 0.525359 -35.6234 
 0.528893 -36.0766 
 0.532427 -36.7543 
 0.53596 -37.2966 
 0.539494 -37.3306 
 0.543027 -36.8698 
 0.546561 -36.2688 
 0.550094 -35.8232 
 0.553628 -35.5934 
 0.557162 -35.5349 
