
# Curve 0 of 1, 297 points
# Curve title: "'fes_300.dat' u 1:($2+5.6200)"
# x y type
 0.254592  36.6911 
 0.258128  36.6907 
 0.261663  36.6882 
 0.265199  36.6786 
 0.268734  36.6496 
 0.27227  36.573 
 0.275805  36.3846 
 0.279341  35.9367 
 0.282876  34.9033 
 0.286412  32.752 
 0.289947  29.109 
 0.293483  24.0915 
 0.297018  18.0439 
 0.300554  11.4021 
 0.304089  4.73364 
 0.307625 -1.35662 
 0.311161 -6.4105 
 0.314696 -10.2509 
 0.318232 -13.0509 
 0.321767 -15.2685 
 0.325303 -17.4413 
 0.328838 -19.9264 
 0.332374 -22.7715 
 0.335909 -25.7664 
 0.339445 -28.5585 
 0.34298 -30.8103 
 0.346516 -32.3644 
 0.350051 -33.31 
 0.353587 -33.8858 
 0.357122 -34.2673 
 0.360658 -34.4393 
 0.364194 -34.196 
 0.367729 -33.2357 
 0.371265 -31.4 
 0.3748 -28.8612 
 0.378336 -26.0157 
 0.381871 -23.1905 
 0.385407 -20.5788 
 0.388942 -18.3362 
 0.392478 -16.5847 
 0.396013 -15.3555 
 0.399549 -14.5844 
 0.403084 -14.1705 
 0.40662 -14.0609 
 0.410155 -14.2926 
 0.413691 -14.8833 
 0.417227 -15.6992 
 0.420762 -16.5459 
 0.424298 -17.3478 
 0.427833 -18.1639 
 0.431369 -19.0655 
 0.434904 -20.0841 
 0.43844 -21.2102 
 0.441975 -22.3561 
 0.445511 -23.3718 
 0.449046 -24.1521 
 0.452582 -24.7241 
 0.456117 -25.233 
 0.459653 -25.7924 
 0.463188 -26.4107 
 0.466724 -27.0402 
 0.47026 -27.6559 
 0.473795 -28.202 
 0.477331 -28.5808 
 0.480866 -28.7757 
 0.484402 -28.8776 
 0.487937 -28.9893 
 0.491473 -29.1393 
 0.495008 -29.3139 
 0.498544 -29.4944 
 0.502079 -29.6672 
 0.505615 -29.8199 
 0.50915 -29.9504 
 0.512686 -30.0764 
 0.516221 -30.2271 
 0.519757 -30.4125 
 0.523293 -30.6174 
 0.526828 -30.8115 
 0.530364 -30.997 
 0.533899 -31.1747 
 0.537435 -31.3137 
 0.54097 -31.3768 
 0.544506 -31.3303 
 0.548041 -31.2034 
 0.551577 -31.0365 
 0.555112 -30.8408 
 0.558648 -30.6377 
 0.562183 -30.4685 
 0.565719 -30.3228 
 0.569255 -30.1183 
 0.57279 -29.791 
 0.576326 -29.3653 
 0.579861 -28.9464 
 0.583397 -28.6389 
 0.586932 -28.53 
 0.590468 -28.6932 
 0.594003 -29.0266 
 0.597539 -29.1985 
 0.601074 -28.9243 
 0.60461 -28.2417 
 0.608145 -27.4721 
 0.611681 -26.8896 
 0.615216 -26.5418 
 0.618752 -26.415 
 0.622288 -26.4318 
 0.625823 -26.3792 
 0.629359 -26.0716 
 0.632894 -25.527 
 0.63643 -24.9159 
 0.639965 -24.3999 
 0.643501 -24.0795 
 0.647036 -23.9911 
 0.650572 -24.0961 
 0.654107 -24.2802 
 0.657643 -24.4113 
 0.661178 -24.428 
 0.664714 -24.3761 
 0.668249 -24.3437 
 0.671785 -24.3914 
 0.675321 -24.5125 
 0.678856 -24.6659 
 0.682392 -24.8112 
 0.685927 -24.9312 
 0.689463 -25.0304 
 0.692998 -25.1289 
 0.696534 -25.24 
 0.700069 -25.3562 
 0.703605 -25.4575 
 0.70714 -25.5166 
 0.710676 -25.536 
 0.714211 -25.5463 
 0.717747 -25.5816 
 0.721282 -25.644 
 0.724818 -25.7165 
 0.728354 -25.8004 
 0.731889 -25.8834 
 0.735425 -25.9453 
 0.73896 -26.0046 
 0.742496 -26.1133 
 0.746031 -26.2564 
 0.749567 -26.3251 
 0.753102 -26.202 
 0.756638 -25.8808 
 0.760173 -25.4911 
 0.763709 -25.2094 
 0.767244 -25.1505 
 0.77078 -25.3232 
 0.774315 -25.609 
 0.777851 -25.7996 
 0.781387 -25.7588 
 0.784922 -25.5342 
 0.788458 -25.3081 
 0.791993 -25.2115 
 0.795529 -25.206 
 0.799064 -25.1508 
 0.8026 -24.9624 
 0.806135 -24.683 
 0.809671 -24.4517 
 0.813206 -24.3872 
 0.816742 -24.5066 
 0.820277 -24.7012 
 0.823813 -24.8124 
 0.827348 -24.7226 
 0.830884 -24.4385 
 0.83442 -24.0882 
 0.837955 -23.8269 
 0.841491 -23.7333 
 0.845026 -23.7908 
 0.848562 -23.9405 
 0.852097 -24.0845 
 0.855633 -24.1009 
 0.859168 -23.9388 
 0.862704 -23.6682 
 0.866239 -23.4432 
 0.869775 -23.347 
 0.87331 -23.3783 
 0.876846 -23.5232 
 0.880381 -23.7595 
 0.883917 -23.9728 
 0.887453 -24.0327 
 0.890988 -23.9765 
 0.894524 -23.9417 
 0.898059 -23.9631 
 0.901595 -23.9554 
 0.90513 -23.8792 
 0.908666 -23.7941 
 0.912201 -23.7689 
 0.915737 -23.8247 
 0.919272 -23.9484 
 0.922808 -24.1024 
 0.926343 -24.2334 
 0.929879 -24.2848 
 0.933414 -24.2117 
 0.93695 -24.022 
 0.940486 -23.7871 
 0.944021 -23.6133 
 0.947557 -23.5826 
 0.951092 -23.7178 
 0.954628 -23.954 
 0.958163 -24.1744 
 0.961699 -24.2807 
 0.965234 -24.241 
 0.96877 -24.1226 
 0.972305 -24.0201 
 0.975841 -23.9937 
 0.979376 -24.052 
 0.982912 -24.1609 
 0.986447 -24.2662 
 0.989983 -24.311 
 0.993519 -24.2507 
 0.997054 -24.0927 
 1.00059 -23.9162 
 1.00413 -23.8087 
 1.00766 -23.7843 
 1.0112 -23.8013 
 1.01473 -23.8441 
 1.01827 -23.9328 
 1.0218 -24.016 
 1.02534 -23.9901 
 1.02887 -23.8846 
 1.03241 -23.8096 
 1.03594 -23.7966 
 1.03948 -23.8048 
 1.04302 -23.828 
 1.04655 -23.8876 
 1.05009 -23.9495 
 1.05362 -23.9264 
 1.05716 -23.7773 
 1.06069 -23.5586 
 1.06423 -23.3647 
 1.06776 -23.2795 
 1.0713 -23.3617 
 1.07484 -23.6038 
 1.07837 -23.8947 
 1.08191 -24.0573 
 1.08544 -24.0148 
 1.08898 -23.848 
 1.09251 -23.7059 
 1.09605 -23.674 
 1.09958 -23.7202 
 1.10312 -23.7566 
 1.10666 -23.7253 
 1.11019 -23.6466 
 1.11373 -23.5982 
 1.11726 -23.6865 
 1.1208 -24.0005 
 1.12433 -24.4444 
 1.12787 -24.715 
 1.1314 -24.5798 
 1.13494 -24.1029 
 1.13848 -23.5808 
 1.14201 -23.2554 
 1.14555 -23.2253 
 1.14908 -23.4958 
 1.15262 -23.9558 
 1.15615 -24.3513 
 1.15969 -24.4644 
 1.16322 -24.2671 
 1.16676 -23.9366 
 1.1703 -23.7104 
 1.17383 -23.6959 
 1.17737 -23.8443 
 1.1809 -24.0613 
 1.18444 -24.2372 
 1.18797 -24.2806 
 1.19151 -24.2075 
 1.19504 -24.1431 
 1.19858 -24.1664 
 1.20212 -24.1541 
 1.20565 -23.8463 
 1.20919 -23.0747 
 1.21272 -21.8601 
 1.21626 -20.3022 
 1.21979 -18.4673 
 1.22333 -16.3698 
 1.22686 -13.9864 
 1.2304 -11.2581 
 1.23393 -8.1101 
 1.23747 -4.5167 
 1.24101 -0.48913 
 1.24454  3.97458 
 1.24808  8.8893 
 1.25161  14.2226 
 1.25515  19.782 
 1.25868  25.1661 
 1.26222  29.8181 
 1.26575  33.1831 
 1.26929  35.1021 
 1.27283  36.0076 
 1.27636  36.4056 
 1.2799  36.5776 
 1.28343  36.6496 
 1.28697  36.6777 
 1.2905  36.6875 
 1.29404  36.6903 
 1.29757  36.691 
 1.30111  36.6911 

