
# Curve 0 of 1, 298 points
# Curve title: "'fes_330.dat' u 1:($2+5.6901)"
# x y type
 0.252199  37.2338 
 0.255729  37.233 
 0.25926  37.2277 
 0.26279  37.2078 
 0.266321  37.1521 
 0.269851  37.0132 
 0.273382  36.6848 
 0.276912  35.9256 
 0.280443  34.2563 
 0.283973  31.1318 
 0.287503  26.5167 
 0.291034  20.8328 
 0.294564  14.4923 
 0.298095  7.82267 
 0.301625  1.14461 
 0.305156 -5.1325 
 0.308686 -10.5194 
 0.312216 -14.649 
 0.315747 -17.5571 
 0.319277 -19.7408 
 0.322808 -21.8885 
 0.326338 -24.4362 
 0.329869 -27.4115 
 0.333399 -30.5517 
 0.33693 -33.4979 
 0.34046 -35.9736 
 0.34399 -37.893 
 0.347521 -39.3235 
 0.351051 -40.3615 
 0.354582 -41.0392 
 0.358112 -41.3014 
 0.361643 -41.0681 
 0.365173 -40.2829 
 0.368704 -38.9019 
 0.372234 -36.9035 
 0.375764 -34.3358 
 0.379295 -31.3661 
 0.382825 -28.2542 
 0.386356 -25.274 
 0.389886 -22.6973 
 0.393417 -20.7369 
 0.396947 -19.4158 
 0.400478 -18.5874 
 0.404008 -18.1115 
 0.407538 -17.9708 
 0.411069 -18.2214 
 0.414599 -18.8826 
 0.41813 -19.8534 
 0.42166 -20.9755 
 0.425191 -22.119 
 0.428721 -23.2033 
 0.432251 -24.2027 
 0.435782 -25.1577 
 0.439312 -26.1262 
 0.442843 -27.1288 
 0.446373 -28.08 
 0.449904 -28.8704 
 0.453434 -29.4779 
 0.456965 -29.9719 
 0.460495 -30.4461 
 0.464025 -30.9695 
 0.467556 -31.615 
 0.471086 -32.3703 
 0.474617 -33.0596 
 0.478147 -33.4845 
 0.481678 -33.5973 
 0.485208 -33.5031 
 0.488739 -33.3737 
 0.492269 -33.38 
 0.495799 -33.6086 
 0.49933 -34.0192 
 0.50286 -34.4721 
 0.506391 -34.763 
 0.509921 -34.752 
 0.513452 -34.4937 
 0.516982 -34.2301 
 0.520513 -34.1764 
 0.524043 -34.3497 
 0.527573 -34.6504 
 0.531104 -34.9735 
 0.534634 -35.1829 
 0.538165 -35.2022 
 0.541695 -35.0743 
 0.545226 -34.8952 
 0.548756 -34.7223 
 0.552286 -34.5568 
 0.555817 -34.385 
 0.559347 -34.2024 
 0.562878 -34.0114 
 0.566408 -33.8019 
 0.569939 -33.5197 
 0.573469 -33.1268 
 0.577 -32.6571 
 0.58053 -32.2125 
 0.58406 -31.9109 
 0.587591 -31.8359 
 0.591121 -31.9685 
 0.594652 -32.1444 
 0.598182 -32.1331 
 0.601713 -31.8233 
 0.605243 -31.2949 
 0.608774 -30.7192 
 0.612304 -30.2388 
 0.615834 -29.8923 
 0.619365 -29.6293 
 0.622895 -29.3658 
 0.626426 -29.0413 
 0.629956 -28.6504 
 0.633487 -28.2554 
 0.637017 -27.9198 
 0.640548 -27.6748 
 0.644078 -27.4885 
 0.647608 -27.3258 
 0.651139 -27.2404 
 0.654669 -27.2773 
 0.6582 -27.3716 
 0.66173 -27.4475 
 0.665261 -27.4769 
 0.668791 -27.4851 
 0.672321 -27.5012 
 0.675852 -27.5386 
 0.679382 -27.6186 
 0.682913 -27.7409 
 0.686443 -27.8509 
