0.2001456755688143,0.09481861240321174
0.20611982338504775,0.09476373623724829
0.21217444909415123,0.09503831139631169
0.21829750562832312,0.09520792365274858
0.22472678137050545,0.09527140560841368
0.23089083282792763,0.09540363411898808
0.2365973745196004,0.09544079682043748
0.2427759650727237,0.09572369830953639
0.24901297705445483,0.09554099736664264
0.255259871168066,0.09572053232162957
0.2611941936806646,0.0958879358300665
0.2672022040441058,0.09597175595629784
0.27365987927955454,0.09611257552739638
0.2794627311929689,0.09615235971307853
0.28581087536140426,0.0963683867559055
0.291883687779882,0.0964162718897273
0.298005648149882,0.09642361807558424
0.3039379667214599,0.09656495702566889
0.31028282945324204,0.09660737715582027
0.3161728604467447,0.09671113602609296
0.32242534622274627,0.09658657233931549
0.3286230282692464,0.09666838000695642
0.3346814413562487,0.09679713968451893
0.3409904833174339,0.09690714455693858
0.34693072980285466,0.09697204864505224
0.35314129341245454,0.09692577088549242
0.3591905334922595,0.0970218045547541
0.3654142584649957,0.09710757653181762
0.37143179978592117,0.09703189610256278
0.37765378146996575,0.09720274865047797
0.38367585087442324,0.0971629134045827
0.38969886959972183,0.09722440159235447
0.39595017188860876,0.0971784930776959
0.4019283546497057,0.09730417145528829
0.40835591902112617,0.0973380119548044
0.4142735188135908,0.09735216713385544
0.42036095008986163,0.09751463853751881
0.4264664377773966,0.09756161487678763
0.4326721740239373,0.09740480842429369
0.43879954194320603,0.09739468274975571
0.44485369448828116,0.09774856649786766
0.4509673475775118,0.09769234006972403
0.4570405235765136,0.0974669431292455
0.4634835904045638,0.09748603999595817
0.46954381912788523,0.0977640823001777
0.4754975397953444,0.09770121081963785
0.48155838251291905,0.09782957815621608
0.4879184557362158,0.09766823439185432
0.4939825221188623,0.09784114232909798
0.5001188828675271,0.0978383991908198

